#Version : AU 1.2.0 Feb 13 2020
Orientation:,IO Type:,IO Index:,Direction:,Port Name:,Mapped Port:,Associated Clock:,Clock Edge:,Time Factor(%):,Min Time(ns):
TOP,IO_REG,5,OUTPUT,F2A_T_5_7,MU0_EFPGA_TPRAM_OPER_R_ADDR_10_,CLK0,Rising,,
TOP,IO_REG,5,OUTPUT,F2A_T_5_8,MU0_EFPGA_TPRAM_OPER_R_ADDR_9_,CLK0,Rising,,
TOP,IO_REG,5,OUTPUT,F2A_T_5_9,MU0_EFPGA_TPRAM_OPER_R_ADDR_8_,CLK0,Rising,,
TOP,IO_REG,5,OUTPUT,F2A_T_5_10,MU0_EFPGA_TPRAM_OPER_R_ADDR_7_,CLK0,Rising,,
TOP,IO_REG,5,OUTPUT,F2A_T_5_11,MU0_EFPGA_TPRAM_OPER_R_ADDR_6_,CLK0,Rising,,
TOP,IO_REG,5,OUTPUT,F2Adef_T_5_0,NA
TOP,IO_REG,5,OUTPUT,F2Adef_T_5_1,NA
TOP,IO_REG,5,OUTPUT,F2Adef_T_5_2,NA
TOP,IO_REG,5,OUTPUT,F2Adef_T_5_3,NA
TOP,IO_REG,5,OUTPUT,F2Areg_T_5_0,NA
TOP,IO_REG,5,OUTPUT,F2Areg_T_5_1,NA
TOP,IO_REG,5,INPUT,A2F_T_5_0,MU0_TPRAM_EFPGA_OPER_R_DATA_5_,CLK0,Rising,,
TOP,IO_REG,5,INPUT,A2F_T_5_1,MU0_TPRAM_EFPGA_OPER_R_DATA_4_,CLK0,Rising,,
TOP,IO_REG,5,INPUT,A2F_T_5_2,MU0_TPRAM_EFPGA_OPER_R_DATA_3_,CLK0,Rising,,
TOP,IO_REG,5,INPUT,A2F_T_5_3,MU0_TPRAM_EFPGA_OPER_R_DATA_2_,CLK0,Rising,,
TOP,IO_REG,5,INPUT,A2F_T_5_4,MU0_TPRAM_EFPGA_OPER_R_DATA_1_,CLK0,Rising,,
TOP,IO_REG,5,INPUT,A2F_T_5_5,MU0_TPRAM_EFPGA_OPER_R_DATA_0_,CLK0,Rising,,
TOP,IO_REG,5,INPUT,A2Freg_T_5_0,GND
TOP,IO_BUF,6,OUTPUT,F2A_T_6_0,MU0_EFPGA_TPRAM_OPER_R_ADDR_5_,CLK0,Rising,,
TOP,IO_BUF,6,OUTPUT,F2A_T_6_1,MU0_EFPGA_TPRAM_OPER_R_ADDR_4_,CLK0,Rising,,
TOP,IO_BUF,6,OUTPUT,F2A_T_6_2,MU0_EFPGA_TPRAM_OPER_R_ADDR_3_,CLK0,Rising,,
TOP,IO_BUF,6,OUTPUT,F2A_T_6_3,MU0_EFPGA_TPRAM_OPER_R_ADDR_2_,CLK0,Rising,,
TOP,IO_BUF,6,OUTPUT,F2A_T_6_4,MU0_EFPGA_TPRAM_OPER_R_ADDR_1_,CLK0,Rising,,
